10h26m48s	 1.9409e-004	 1.3654e-002	 7.4971e+016	 1.9520e+016	-2.3350e+015	 6.3857e+016	 1.2033e+020	 1.8136e+019	 3.7487e+003	 8.2943e+002	 3.4188e+023	 1.9812e+023	-5.4250e-001	 2.7201e-002	-1.7688e+000	-3.9912e-002	 1.6517e-002	-3.0289e-003	 0.0000e+000
10h27m48s	 1.4420e-004	 1.1769e-002	 6.5146e+016	 1.6825e+016	 3.1703e+016	 5.5042e+016	 1.1588e+020	 1.5632e+019	 2.8632e+003	 7.1493e+002	-5.3838e+021	 1.7077e+023	-2.8308e-001	 2.3446e-002	-1.2240e+000	-2.8333e-002	 6.9862e-002	-1.0281e-003	 0.0000e+000
10h28m48s	 1.4712e-004	 1.1888e-002	 5.2602e+016	 1.6995e+016	 2.7661e+016	 5.5598e+016	 1.1821e+020	 1.5790e+019	 3.1536e+003	 7.2215e+002	 5.0897e+022	 1.7249e+023	-2.9012e-001	 2.3683e-002	-1.2317e+000	-2.8970e-002	 6.9979e-002	-1.0017e-003	 0.0000e+000
10h29m48s	 1.7054e-004	 1.2799e-002	 6.0573e+016	 1.8297e+016	 1.3355e+016	 5.9858e+016	 1.1695e+020	 1.7000e+019	 3.6597e+003	 7.7749e+002	 2.0063e+023	 1.8571e+023	-4.0822e-001	 2.5497e-002	-1.4432e+000	-3.3691e-002	 7.0592e-002	-8.8440e-004	 0.0000e+000
10h30m48s	 1.4693e-004	 1.1880e-002	 6.6082e+016	 1.6984e+016	 2.8163e+016	 5.5561e+016	 1.1578e+020	 1.5780e+019	 2.9390e+003	 7.2167e+002	 1.4562e+022	 1.7238e+023	-2.9324e-001	 2.3667e-002	-1.2384e+000	-2.8722e-002	 6.9637e-002	-1.0475e-003	 0.0000e+000
10h31m48s	 1.4543e-004	 1.1819e-002	 6.7398e+016	 1.6897e+016	 3.2110e+016	 5.5277e+016	 1.1568e+020	 1.5699e+019	 2.8967e+003	 7.1798e+002	 1.2355e+022	 1.7150e+023	-2.8479e-001	 2.3546e-002	-1.2195e+000	-2.8458e-002	 6.9544e-002	-1.0467e-003	 0.0000e+000
10h32m48s	 1.7734e-004	 1.3052e-002	 6.7090e+016	 1.8658e+016	 4.9258e+015	 6.1040e+016	 1.1798e+020	 1.7336e+019	 3.8468e+003	 7.9283e+002	 2.6077e+023	 1.8938e+023	-4.5289e-001	 2.6001e-002	-1.5309e+000	-3.5269e-002	 7.0627e-002	-8.3792e-004	 0.0000e+000
10h33m50s	 1.5252e-004	 1.2104e-002	 5.3680e+016	 1.7304e+016	 2.2382e+016	 5.6608e+016	 1.1721e+020	 1.6077e+019	 3.2889e+003	 7.3527e+002	 1.1665e+023	 1.7563e+023	-3.2581e-001	 2.4113e-002	-1.2913e+000	-3.0360e-002	 7.0350e-002	-9.6400e-004	 0.0000e+000
10h34m48s	 1.4418e-004	 1.1768e-002	 7.3956e+016	 1.6824e+016	 3.8144e+016	 5.5038e+016	 1.1680e+020	 1.5631e+019	 2.8995e+003	 7.1487e+002	 3.5272e+021	 1.7076e+023	-2.7566e-001	 2.3444e-002	-1.1918e+000	-2.7410e-002	 6.9996e-002	-1.0252e-003	 0.0000e+000
10h35m48s	 1.4418e-004	 1.1768e-002	 7.5155e+016	 1.6824e+016	 3.5991e+016	 5.5038e+016	 1.1626e+020	 1.5631e+019	 2.8798e+003	 7.1488e+002	 2.0275e+020	 1.7076e+023	-2.8591e-001	 2.3444e-002	-1.2263e+000	-2.8475e-002	 7.0136e-002	-1.0254e-003	 0.0000e+000
10h36m48s	 1.4828e-004	 1.1934e-002	 7.7034e+016	 1.7061e+016	 2.8827e+016	 5.5815e+016	 1.1664e+020	 1.5852e+019	 2.9837e+003	 7.2497e+002	 4.0364e+022	 1.7317e+023	-3.0550e-001	 2.3775e-002	-1.2639e+000	-2.9403e-002	 6.9826e-002	-1.0086e-003	 0.0000e+000
10h37m48s	 1.4083e-004	 1.1631e-002	 7.0944e+016	 1.6627e+016	 3.2395e+016	 5.4395e+016	 1.1789e+020	 1.5448e+019	 2.8528e+003	 7.0652e+002	-2.9921e+022	 1.6876e+023	-2.6237e-001	 2.3170e-002	-1.1710e+000	-2.7455e-002	 7.0646e-002	-9.9258e-004	 0.0000e+000
10h38m48s	 1.4508e-004	 1.1805e-002	 7.3355e+016	 1.6876e+016	 3.5077e+016	 5.5210e+016	 1.1579e+020	 1.5680e+019	 2.8743e+003	 7.1711e+002	-3.6183e+020	 1.7129e+023	-2.8604e-001	 2.3517e-002	-1.2283e+000	-2.8390e-002	 7.0463e-002	-1.0329e-003	 0.0000e+000
10h39m48s	 1.4097e-004	 1.1637e-002	 7.9729e+016	 1.6635e+016	 3.5835e+016	 5.4422e+016	 1.1718e+020	 1.5456e+019	 2.8631e+003	 7.0688e+002	-1.7898e+022	 1.6885e+023	-2.6819e-001	 2.3182e-002	-1.1824e+000	-2.7467e-002	 7.0705e-002	-1.0380e-003	 0.0000e+000
10h40m48s	 1.4738e-004	 1.1898e-002	 7.2752e+016	 1.7010e+016	 3.4792e+016	 5.5646e+016	 1.1678e+020	 1.5804e+019	 2.9497e+003	 7.2278e+002	 3.2290e+022	 1.7264e+023	-2.8984e-001	 2.3703e-002	-1.2253e+000	-2.8340e-002	 7.0012e-002	-1.0333e-003	 0.0000e+000
10h41m48s	 1.4201e-004	 1.1680e-002	 6.9964e+016	 1.6697e+016	 3.7452e+016	 5.4623e+016	 1.1656e+020	 1.5513e+019	 2.8563e+003	 7.0949e+002	-2.4157e+022	 1.6947e+023	-2.6860e-001	 2.3267e-002	-1.1746e+000	-2.6956e-002	 7.0210e-002	-1.0414e-003	 0.0000e+000
10h42m48s	 1.4571e-004	 1.1831e-002	 7.3166e+016	 1.6913e+016	 3.5378e+016	 5.5330e+016	 1.1681e+020	 1.5714e+019	 2.8541e+003	 7.1867e+002	 7.5908e+020	 1.7166e+023	-2.8340e-001	 2.3568e-002	-1.2192e+000	-2.8107e-002	 6.9803e-002	-1.0459e-003	 0.0000e+000
10h43m48s	 1.4018e-004	 1.1604e-002	 6.6096e+016	 1.6589e+016	 3.6056e+016	 5.4269e+016	 1.1802e+020	 1.5413e+019	 2.9132e+003	 7.0489e+002	-3.4702e+022	 1.6837e+023	-2.6467e-001	 2.3117e-002	-1.1710e+000	-2.7261e-002	 7.0488e-002	-1.0216e-003	 0.0000e+000
10h44m48s	 1.4447e-004	 1.1780e-002	 7.2722e+016	 1.6841e+016	 3.5330e+016	 5.5093e+016	 1.1618e+020	 1.5647e+019	 2.8493e+003	 7.1560e+002	-8.7069e+021	 1.7093e+023	-2.7852e-001	 2.3468e-002	-1.2109e+000	-2.7912e-002	 7.0168e-002	-1.0440e-003	 0.0000e+000
10h45m48s	 1.7604e-004	 1.3004e-002	 6.6197e+016	 1.8590e+016	 3.3092e+015	 6.0816e+016	 1.1794e+020	 1.7272e+019	 3.8288e+003	 7.8993e+002	 2.5928e+023	 1.8869e+023	-4.3898e-001	 2.5906e-002	-1.5108e+000	-3.4920e-002	 7.0175e-002	-8.7644e-004	 0.0000e+000
10h46m48s	 1.4821e-004	 1.1932e-002	 6.8277e+016	 1.7057e+016	 2.9241e+016	 5.5802e+016	 1.1555e+020	 1.5848e+019	 2.9602e+003	 7.2481e+002	 3.2003e+022	 1.7313e+023	-2.9601e-001	 2.3770e-002	-1.2566e+000	-2.9426e-002	 7.0132e-002	-9.8935e-004	 0.0000e+000
10h47m48s	 1.4345e-004	 1.1739e-002	 7.1015e+016	 1.6781e+016	 3.9171e+016	 5.4900e+016	 1.1698e+020	 1.5592e+019	 2.8787e+003	 7.1308e+002	-1.4163e+022	 1.7033e+023	-2.7070e-001	 2.3385e-002	-1.1885e+000	-2.7382e-002	 7.0473e-002	-1.0431e-003	 0.0000e+000
10h48m50s	 1.6150e-004	 1.2456e-002	 5.8312e+016	 1.7806e+016	 1.3286e+016	 5.8251e+016	 1.1732e+020	 1.6544e+019	 3.4585e+003	 7.5662e+002	 1.5532e+023	 1.8073e+023	-3.6127e-001	 2.4813e-002	-1.3625e+000	-3.2047e-002	 6.9958e-002	-9.2891e-004	 0.0000e+000
10h49m48s	 1.4501e-004	 1.1802e-002	 6.7129e+016	 1.6872e+016	 3.3086e+016	 5.5197e+016	 1.1648e+020	 1.5676e+019	 2.9140e+003	 7.1694e+002	 1.7417e+022	 1.7125e+023	-2.8356e-001	 2.3512e-002	-1.2233e+000	-2.8607e-002	 6.9567e-002	-1.0384e-003	 0.0000e+000
10h50m50s	 1.4210e-004	 1.1683e-002	 7.2983e+016	 1.6702e+016	 3.7288e+016	 5.4640e+016	 1.1710e+020	 1.5518e+019	 2.7972e+003	 7.0972e+002	-3.1530e+022	 1.6952e+023	-2.5830e-001	 2.3275e-002	-1.1662e+000	-2.6920e-002	 7.0524e-002	-1.0446e-003	 0.0000e+000
10h51m48s	 1.4642e-004	 1.1859e-002	 6.3500e+016	 1.6954e+016	 2.8696e+016	 5.5463e+016	 1.1708e+020	 1.5752e+019	 2.9819e+003	 7.2040e+002	 1.2680e+022	 1.7208e+023	-2.9057e-001	 2.3625e-002	-1.2408e+000	-2.8784e-002	 6.9822e-002	-1.0407e-003	 0.0000e+000
10h52m48s	 1.4474e-004	 1.1791e-002	 7.2785e+016	 1.6856e+016	 3.2101e+016	 5.5144e+016	 1.1662e+020	 1.5661e+019	 2.8978e+003	 7.1626e+002	 1.6672e+021	 1.7109e+023	-2.8306e-001	 2.3489e-002	-1.2138e+000	-2.8020e-002	 6.9982e-002	-1.0276e-003	 0.0000e+000
10h53m48s	 1.4875e-004	 1.1953e-002	 7.5627e+016	 1.7088e+016	 2.9033e+016	 5.5903e+016	 1.1471e+020	 1.5877e+019	 2.9390e+003	 7.2612e+002	 4.6458e+022	 1.7344e+023	-3.0437e-001	 2.3813e-002	-1.2590e+000	-2.9461e-002	 6.9373e-002	-1.0316e-003	 0.0000e+000
10h54m48s	 1.4803e-004	 1.1925e-002	 6.9661e+016	 1.7047e+016	 3.3832e+016	 5.5768e+016	 1.1606e+020	 1.5839e+019	 3.0243e+003	 7.2436e+002	 3.8416e+022	 1.7302e+023	-2.9675e-001	 2.3755e-002	-1.2322e+000	-2.8870e-002	 7.0212e-002	-9.8851e-004	 0.0000e+000
10h55m48s	 1.4210e-004	 1.1683e-002	 5.6927e+016	 1.6702e+016	 3.1078e+016	 5.4640e+016	 1.1801e+020	 1.5518e+019	 2.8973e+003	 7.0970e+002	-2.0551e+022	 1.6952e+023	-2.6643e-001	 2.3274e-002	-1.1903e+000	-2.7423e-002	 6.9522e-002	-1.0489e-003	 0.0000e+000
10h56m48s	 1.4050e-004	 1.1618e-002	 6.9319e+016	 1.6608e+016	 3.6974e+016	 5.4332e+016	 1.1770e+020	 1.5431e+019	 2.7960e+003	 7.0571e+002	-3.7168e+022	 1.6857e+023	-2.5738e-001	 2.3144e-002	-1.1643e+000	-2.6760e-002	 7.0017e-002	-1.0723e-003	 0.0000e+000
10h57m48s	 1.4127e-004	 1.1649e-002	 7.3217e+016	 1.6653e+016	 3.4909e+016	 5.4480e+016	 1.1628e+020	 1.5473e+019	 2.8242e+003	 7.0764e+002	-3.6742e+022	 1.6903e+023	-2.6496e-001	 2.3207e-002	-1.1771e+000	-2.7138e-002	 7.0486e-002	-1.0365e-003	 0.0000e+000
10h58m48s	 1.4314e-004	 1.1726e-002	 7.5065e+016	 1.6763e+016	 4.0974e+016	 5.4840e+016	 1.1693e+020	 1.5575e+019	 2.8454e+003	 7.1230e+002	-8.7412e+021	 1.7014e+023	-2.7714e-001	 2.3360e-002	-1.1898e+000	-2.7319e-002	 7.0307e-002	-1.0514e-003	 0.0000e+000
10h59m50s	 1.5706e-004	 1.2283e-002	 6.4632e+016	 1.7559e+016	 2.1479e+016	 5.7444e+016	 1.1584e+020	 1.6315e+019	 3.2730e+003	 7.4614e+002	 1.1625e+023	 1.7822e+023	-3.4129e-001	 2.4469e-002	-1.3224e+000	-3.1118e-002	 6.9666e-002	-9.7730e-004	 0.0000e+000
11h00m48s	 1.4251e-004	 1.1700e-002	 7.1977e+016	 1.6726e+016	 3.7908e+016	 5.4718e+016	 1.1646e+020	 1.5540e+019	 2.8688e+003	 7.1073e+002	-1.0818e+022	 1.6977e+023	-2.7380e-001	 2.3308e-002	-1.1927e+000	-2.7512e-002	 7.0268e-002	-1.0422e-003	 0.0000e+000
11h01m50s	 1.4760e-004	 1.1907e-002	 6.7783e+016	 1.7022e+016	 2.8967e+016	 5.5688e+016	 1.1643e+020	 1.5816e+019	 2.9439e+003	 7.2332e+002	 2.4845e+022	 1.7277e+023	-2.9177e-001	 2.3721e-002	-1.2401e+000	-2.8729e-002	 7.0273e-002	-1.0171e-003	 0.0000e+000
11h02m48s	 1.6732e-004	 1.2678e-002	 7.8153e+016	 1.8124e+016	 1.7042e+016	 5.9291e+016	 1.1621e+020	 1.6839e+019	 3.4294e+003	 7.7013e+002	 1.7626e+023	 1.8395e+023	-4.0473e-001	 2.5256e-002	-1.4423e+000	-3.3435e-002	 6.9327e-002	-9.3974e-004	 0.0000e+000
11h03m48s	 1.3958e-004	 1.1579e-002	 7.1895e+016	 1.6553e+016	 3.9195e+016	 5.4153e+016	 1.1751e+020	 1.5380e+019	 2.7759e+003	 7.0338e+002	-4.5197e+022	 1.6801e+023	-2.5381e-001	 2.3067e-002	-1.1622e+000	-2.6982e-002	 7.0712e-002	-1.0517e-003	 0.0000e+000
11h04m48s	 1.4521e-004	 1.1810e-002	 7.5214e+016	 1.6884e+016	 3.5292e+016	 5.5234e+016	 1.1618e+020	 1.5687e+019	 2.8614e+003	 7.1743e+002	-8.5235e+021	 1.7137e+023	-2.8444e-001	 2.3528e-002	-1.2190e+000	-2.8263e-002	 7.0159e-002	-1.0279e-003	 0.0000e+000
11h05m48s	 1.5063e-004	 1.2029e-002	 7.3379e+016	 1.7196e+016	 3.2872e+016	 5.6257e+016	 1.1557e+020	 1.5977e+019	 3.0389e+003	 7.3071e+002	 4.6838e+022	 1.7454e+023	-3.1002e-001	 2.3963e-002	-1.2677e+000	-2.9765e-002	 6.9446e-002	-1.0139e-003	 0.0000e+000
11h06m48s	 1.4418e-004	 1.1768e-002	 6.4239e+016	 1.6824e+016	 3.2471e+016	 5.5038e+016	 1.1585e+020	 1.5631e+019	 2.8540e+003	 7.1488e+002	-4.7556e+021	 1.7076e+023	-2.7964e-001	 2.3444e-002	-1.2145e+000	-2.8010e-002	 7.0568e-002	-1.0181e-003	 0.0000e+000
11h07m48s	 1.5688e-004	 1.2276e-002	 7.7606e+016	 1.7549e+016	 2.4605e+016	 5.7412e+016	 1.1555e+020	 1.6305e+019	 3.1464e+003	 7.4571e+002	 1.1083e+023	 1.7812e+023	-3.3974e-001	 2.4455e-002	-1.3130e+000	-3.0799e-002	 7.0163e-002	-9.5960e-004	 0.0000e+000
11h08m48s	 1.4214e-004	 1.1685e-002	 7.7431e+016	 1.6705e+016	 4.0007e+016	 5.4648e+016	 1.1673e+020	 1.5521e+019	 2.8010e+003	 7.0982e+002	-2.7817e+022	 1.6955e+023	-2.5737e-001	 2.3278e-002	-1.1697e+000	-2.7151e-002	 7.0313e-002	-1.0493e-003	 0.0000e+000
11h09m48s	 1.6181e-004	 1.2467e-002	 5.7913e+016	 1.7823e+016	 1.6911e+016	 5.8307e+016	 1.1710e+020	 1.6560e+019	 3.4437e+003	 7.5734e+002	 1.7391e+023	 1.8090e+023	-3.6689e-001	 2.4837e-002	-1.3713e+000	-3.2165e-002	 7.0229e-002	-9.2391e-004	 0.0000e+000
11h10m48s	 1.4400e-004	 1.1761e-002	 6.4507e+016	 1.6813e+016	 3.3491e+016	 5.5004e+016	 1.1577e+020	 1.5622e+019	 2.8916e+003	 7.1444e+002	-7.1332e+021	 1.7065e+023	-2.7432e-001	 2.3430e-002	-1.1960e+000	-2.7810e-002	 6.9710e-002	-1.0311e-003	 0.0000e+000
11h11m48s	 1.4787e-004	 1.1918e-002	 5.3571e+016	 1.7038e+016	 2.4977e+016	 5.5738e+016	 1.1724e+020	 1.5830e+019	 3.1293e+003	 7.2397e+002	 3.5889e+022	 1.7293e+023	-2.9149e-001	 2.3742e-002	-1.2344e+000	-2.9004e-002	 6.9861e-002	-1.0147e-003	 0.0000e+000
11h12m48s	 1.4051e-004	 1.1618e-002	 7.3799e+016	 1.6609e+016	 3.8128e+016	 5.4334e+016	 1.1783e+020	 1.5431e+019	 2.8279e+003	 7.0573e+002	-3.6587e+022	 1.6857e+023	-2.5743e-001	 2.3144e-002	-1.1677e+000	-2.7208e-002	 7.0451e-002	-1.0425e-003	 0.0000e+000
11h13m48s	 1.4454e-004	 1.1783e-002	 7.7936e+016	 1.6845e+016	 3.4377e+016	 5.5108e+016	 1.1624e+020	 1.5651e+019	 2.8556e+003	 7.1579e+002	 5.8337e+021	 1.7097e+023	-2.8365e-001	 2.3474e-002	-1.2191e+000	-2.8234e-002	 6.9892e-002	-1.0403e-003	 0.0000e+000
11h14m48s	 1.4376e-004	 1.1752e-002	 8.1762e+016	 1.6800e+016	 3.9373e+016	 5.4959e+016	 1.1640e+020	 1.5609e+019	 2.8809e+003	 7.1385e+002	-8.7928e+020	 1.7051e+023	-2.7683e-001	 2.3410e-002	-1.1904e+000	-2.7591e-002	 7.0575e-002	-1.0502e-003	 0.0000e+000
11h15m48s	 1.4165e-004	 1.1665e-002	 7.5379e+016	 1.6676e+016	 3.4853e+016	 5.4553e+016	 1.1730e+020	 1.5493e+019	 2.8700e+003	 7.0858e+002	-1.7625e+022	 1.6925e+023	-2.7168e-001	 2.3238e-002	-1.1905e+000	-2.7941e-002	 7.0397e-002	-1.0290e-003	 0.0000e+000
11h16m48s	 1.4547e-004	 1.1821e-002	 6.2084e+016	 1.6899e+016	 2.9977e+016	 5.5284e+016	 1.1645e+020	 1.5701e+019	 2.9421e+003	 7.1808e+002	 7.8109e+020	 1.7152e+023	-2.7846e-001	 2.3549e-002	-1.2197e+000	-2.8433e-002	 6.9692e-002	-1.0293e-003	 0.0000e+000
11h17m48s	 1.3755e-004	 1.1495e-002	 6.2220e+016	 1.6433e+016	 3.3889e+016	 5.3759e+016	 1.1910e+020	 1.5268e+019	 2.8567e+003	 6.9826e+002	-4.6897e+022	 1.6679e+023	-2.5093e-001	 2.2899e-002	-1.1509e+000	-2.6781e-002	 7.0919e-002	-1.0137e-003	 0.0000e+000
11h18m48s	 1.4330e-004	 1.1733e-002	 5.9703e+016	 1.6772e+016	 3.4380e+016	 5.4870e+016	 1.1684e+020	 1.5583e+019	 2.8947e+003	 7.1270e+002	-1.1070e+022	 1.7024e+023	-2.7195e-001	 2.3373e-002	-1.1967e+000	-2.7640e-002	 6.9636e-002	-1.0407e-003	 0.0000e+000
11h19m48s	 1.4235e-004	 1.1694e-002	 7.5253e+016	 1.6717e+016	 3.4228e+016	 5.4688e+016	 1.1589e+020	 1.5532e+019	 2.8201e+003	 7.1034e+002	-1.4322e+022	 1.6967e+023	-2.6754e-001	 2.3295e-002	-1.1780e+000	-2.7087e-002	 7.0623e-002	-1.0307e-003	 0.0000e+000
11h20m50s	 1.5090e-004	 1.2040e-002	 7.2264e+016	 1.7211e+016	 2.8371e+016	 5.6306e+016	 1.1503e+020	 1.5991e+019	 3.0992e+003	 7.3135e+002	 7.2600e+022	 1.7469e+023	-3.1702e-001	 2.3984e-002	-1.2682e+000	-2.9774e-002	 6.9995e-002	-9.9332e-004	 0.0000e+000
11h21m48s	 1.5584e-004	 1.2235e-002	 6.3290e+016	 1.7491e+016	 1.6030e+016	 5.7221e+016	 1.1586e+020	 1.6251e+019	 3.2354e+003	 7.4323e+002	 1.0979e+023	 1.7753e+023	-3.3548e-001	 2.4374e-002	-1.3146e+000	-3.0875e-002	 6.9768e-002	-9.7028e-004	 0.0000e+000
11h22m48s	 1.4288e-004	 1.1715e-002	 7.1639e+016	 1.6748e+016	 3.9196e+016	 5.4790e+016	 1.1744e+020	 1.5561e+019	 2.8656e+003	 7.1166e+002	-1.1304e+022	 1.6999e+023	-2.7211e-001	 2.3338e-002	-1.1845e+000	-2.7243e-002	 7.0482e-002	-1.0326e-003	 0.0000e+000
11h23m48s	 1.4457e-004	 1.1784e-002	 7.1681e+016	 1.6846e+016	 3.4891e+016	 5.5112e+016	 1.1538e+020	 1.5652e+019	 2.8492e+003	 7.1584e+002	-1.9540e+022	 1.7099e+023	-2.8206e-001	 2.3476e-002	-1.2219e+000	-2.8261e-002	 7.0114e-002	-1.0306e-003	 0.0000e+000
11h24m48s	 1.8010e-004	 1.3153e-002	 6.2088e+016	 1.8803e+016	 9.6530e+015	 6.1514e+016	 1.1644e+020	 1.7470e+019	 3.6440e+003	 7.9899e+002	 2.2517e+023	 1.9085e+023	-4.0701e-001	 2.6203e-002	-1.4083e+000	-3.2996e-002	 5.7008e-002	-1.1435e-003	 0.0000e+000
11h25m48s	 1.6951e-004	 1.2760e-002	 6.2171e+016	 1.8242e+016	 9.6794e+015	 5.9677e+016	 1.1789e+020	 1.6949e+019	 3.6893e+003	 7.7514e+002	 2.1724e+023	 1.8515e+023	-4.0912e-001	 2.5420e-002	-1.4437e+000	-3.3713e-002	 7.0772e-002	-8.5521e-004	 0.0000e+000
11h26m48s	 1.4145e-004	 1.1657e-002	 7.4487e+016	 1.6664e+016	 3.7890e+016	 5.4515e+016	 1.1732e+020	 1.5483e+019	 2.8134e+003	 7.0808e+002	-2.2894e+022	 1.6913e+023	-2.6134e-001	 2.3221e-002	-1.1731e+000	-2.7320e-002	 7.0452e-002	-1.0466e-003	 0.0000e+000
11h27m48s	 1.4127e-004	 1.1649e-002	 7.4551e+016	 1.6653e+016	 4.2066e+016	 5.4479e+016	 1.1671e+020	 1.5472e+019	 2.8615e+003	 7.0762e+002	-2.9902e+022	 1.6902e+023	-2.6526e-001	 2.3206e-002	-1.1769e+000	-2.7415e-002	 7.0389e-002	-1.0452e-003	 0.0000e+000
11h28m48s	 1.4132e-004	 1.1651e-002	 6.8800e+016	 1.6656e+016	 4.0239e+016	 5.4489e+016	 1.1731e+020	 1.5475e+019	 2.8303e+003	 7.0775e+002	-3.1863e+022	 1.6906e+023	-2.6222e-001	 2.3210e-002	-1.1699e+000	-2.6864e-002	 7.0560e-002	-1.0586e-003	 0.0000e+000
11h29m48s	 1.4663e-004	 1.1868e-002	 6.6639e+016	 1.6966e+016	 3.2532e+016	 5.5505e+016	 1.1667e+020	 1.5764e+019	 2.9237e+003	 7.2094e+002	 3.2369e+022	 1.7221e+023	-2.8898e-001	 2.3643e-002	-1.2283e+000	-2.8541e-002	 6.9752e-002	-1.0349e-003	 0.0000e+000
11h30m48s	 1.5271e-004	 1.2112e-002	 6.6174e+016	 1.7315e+016	 2.3515e+016	 5.6644e+016	 1.1598e+020	 1.6087e+019	 3.2072e+003	 7.3574e+002	 9.9748e+022	 1.7574e+023	-3.2819e-001	 2.4128e-002	-1.2942e+000	-3.0419e-002	 7.0017e-002	-9.6932e-004	 0.0000e+000
11h31m48s	 1.4511e-004	 1.1807e-002	 6.3393e+016	 1.6878e+016	 3.0957e+016	 5.5216e+016	 1.1631e+020	 1.5682e+019	 2.8804e+003	 7.1719e+002	 9.0207e+021	 1.7131e+023	-2.8595e-001	 2.3520e-002	-1.2260e+000	-2.8356e-002	 7.0026e-002	-1.0087e-003	 0.0000e+000
11h32m48s	 1.4701e-004	 1.1883e-002	 5.1666e+016	 1.6988e+016	 3.1671e+016	 5.5575e+016	 1.1727e+020	 1.5784e+019	 3.1244e+003	 7.2185e+002	 2.9078e+022	 1.7242e+023	-2.9052e-001	 2.3673e-002	-1.2315e+000	-2.8900e-002	 6.9628e-002	-1.0285e-003	 0.0000e+000
11h33m48s	 1.4979e-004	 1.1995e-002	 7.0165e+016	 1.7148e+016	 3.1587e+016	 5.6099e+016	 1.1518e+020	 1.5933e+019	 3.0078e+003	 7.2866e+002	 3.5357e+022	 1.7405e+023	-3.0214e-001	 2.3896e-002	-1.2559e+000	-2.9359e-002	 7.0593e-002	-9.6584e-004	 0.0000e+000
11h34m48s	 1.5927e-004	 1.2369e-002	 7.9792e+016	 1.7682e+016	 2.1872e+016	 5.7847e+016	 1.1514e+020	 1.6429e+019	 3.2202e+003	 7.5136e+002	 1.4407e+023	 1.7947e+023	-3.5571e-001	 2.4641e-002	-1.3474e+000	-3.1698e-002	 7.0091e-002	-9.6069e-004	 0.0000e+000
11h35m48s	 1.4851e-004	 1.1944e-002	 5.4550e+016	 1.7074e+016	 2.5755e+016	 5.5858e+016	 1.1699e+020	 1.5864e+019	 3.1530e+003	 7.2553e+002	 5.4526e+022	 1.7330e+023	-2.9468e-001	 2.3793e-002	-1.2453e+000	-2.9264e-002	 6.9973e-002	-1.0091e-003	 0.0000e+000
11h36m48s	 1.4562e-004	 1.1827e-002	 6.2915e+016	 1.6908e+016	 3.0100e+016	 5.5312e+016	 1.1620e+020	 1.5709e+019	 2.9085e+003	 7.1844e+002	-1.3558e+021	 1.7161e+023	-2.8144e-001	 2.3561e-002	-1.2197e+000	-2.8344e-002	 6.9875e-002	-1.0115e-003	 0.0000e+000
11h37m50s	 1.4089e-004	 1.1633e-002	 7.1851e+016	 1.6631e+016	 3.8560e+016	 5.4406e+016	 1.1765e+020	 1.5452e+019	 2.8446e+003	 7.0667e+002	-2.8953e+022	 1.6880e+023	-2.6593e-001	 2.3175e-002	-1.1764e+000	-2.7098e-002	 7.0417e-002	-1.0701e-003	 0.0000e+000
11h38m48s	 1.4260e-004	 1.1704e-002	 7.1628e+016	 1.6731e+016	 3.6955e+016	 5.4736e+016	 1.1674e+020	 1.5545e+019	 2.8563e+003	 7.1096e+002	-1.6440e+022	 1.6982e+023	-2.6765e-001	 2.3316e-002	-1.1790e+000	-2.7103e-002	 7.0603e-002	-1.0200e-003	 0.0000e+000
11h39m48s	 1.4386e-004	 1.1755e-002	 7.6642e+016	 1.6805e+016	 3.7464e+016	 5.4977e+016	 1.1555e+020	 1.5614e+019	 2.8373e+003	 7.1409e+002	-1.9720e+022	 1.7057e+023	-2.7560e-001	 2.3418e-002	-1.1911e+000	-2.7423e-002	 7.0141e-002	-1.0420e-003	 0.0000e+000
11h40m48s	 1.6877e-004	 1.2733e-002	 6.2155e+016	 1.8202e+016	 1.0433e+016	 5.9547e+016	 1.1768e+020	 1.6912e+019	 3.6453e+003	 7.7344e+002	 2.0635e+023	 1.8475e+023	-4.0092e-001	 2.5365e-002	-1.4301e+000	-3.3437e-002	 7.0394e-002	-8.9692e-004	 0.0000e+000
11h41m48s	 1.5599e-004	 1.2241e-002	 5.5492e+016	 1.7499e+016	 1.8514e+016	 5.7248e+016	 1.1700e+020	 1.6259e+019	 3.3588e+003	 7.4359e+002	 1.2255e+023	 1.7762e+023	-3.3459e-001	 2.4386e-002	-1.3096e+000	-3.0861e-002	 7.0055e-002	-9.5274e-004	 0.0000e+000
11h42m48s	 1.4736e-004	 1.1897e-002	 5.1891e+016	 1.7008e+016	 2.6182e+016	 5.5641e+016	 1.1772e+020	 1.5803e+019	 3.1568e+003	 7.2272e+002	 4.5310e+022	 1.7263e+023	-2.9177e-001	 2.3701e-002	-1.2372e+000	-2.9120e-002	 6.9960e-002	-1.0365e-003	 0.0000e+000
11h43m48s	 1.4467e-004	 1.1789e-002	 7.5727e+016	 1.6853e+016	 3.4104e+016	 5.5133e+016	 1.1636e+020	 1.5658e+019	 2.8385e+003	 7.1611e+002	 1.0554e+022	 1.7105e+023	-2.8132e-001	 2.3484e-002	-1.2241e+000	-2.8470e-002	 6.9984e-002	-1.0497e-003	 0.0000e+000
