13h37m48s	 2.7429e+017	 1.3007e+017	-7.0004e-001	 1.1117e-002	  4.639553e+004
13h38m48s	 2.5778e+017	 1.3056e+017	-7.0182e-001	 1.1102e-002	  3.954739e+004
13h39m48s	 2.7165e+017	 1.2980e+017	-6.9973e-001	 1.1122e-002	  5.123947e+004
13h40m48s	 2.6567e+017	 1.3055e+017	-7.0048e-001	 1.1122e-002	  4.566477e+004
13h41m48s	 2.6108e+017	 1.3021e+017	-7.0045e-001	 1.1128e-002	  4.352841e+004
13h42m48s	 2.3853e+017	 1.3080e+017	-7.0242e-001	 1.1112e-002	  3.591370e+004
13h43m48s	 2.4535e+017	 1.3036e+017	-7.0082e-001	 1.1132e-002	  4.458917e+004
13h44m48s	 2.5994e+017	 1.2976e+017	-7.0003e-001	 1.1123e-002	  4.789690e+004
13h45m48s	 2.5986e+017	 1.3051e+017	-7.0132e-001	 1.1114e-002	  4.178674e+004
13h46m48s	 2.6583e+017	 1.3017e+017	-7.0152e-001	 1.1096e-002	  4.078699e+004
13h47m50s	 2.6977e+017	 1.2987e+017	-6.9986e-001	 1.1124e-002	  4.929996e+004
13h48m48s	 2.5784e+017	 1.2989e+017	-7.0041e-001	 1.1116e-002	  4.411751e+004
13h49m50s	 2.6555e+017	 1.2962e+017	-6.9955e-001	 1.1131e-002	  5.283323e+004
13h50m48s	 2.5656e+017	 1.2971e+017	-7.0039e-001	 1.1136e-002	  4.628908e+004
13h51m48s	 2.6694e+017	 1.2930e+017	-7.0028e-001	 1.1128e-002	  4.724293e+004
13h52m48s	 2.6519e+017	 1.2947e+017	-6.9963e-001	 1.1129e-002	  5.050702e+004
13h53m48s	 2.5240e+017	 1.3079e+017	-7.0186e-001	 1.1104e-002	  3.914352e+004
13h54m48s	 2.5220e+017	 1.3061e+017	-7.0095e-001	 1.1127e-002	  4.320752e+004
13h55m48s	 2.6396e+017	 1.2953e+017	-6.9948e-001	 1.1130e-002	  5.296077e+004
13h56m48s	 2.4054e+017	 1.3076e+017	-7.0204e-001	 1.1126e-002	  3.810008e+004
13h57m48s	 2.5863e+017	 1.2983e+017	-6.9974e-001	 1.1135e-002	  5.074693e+004
13h58m48s	 2.6972e+017	 1.3014e+017	-6.9982e-001	 1.1127e-002	  5.032343e+004
13h59m48s	 2.7178e+017	 1.2922e+017	-7.0083e-001	 1.1099e-002	  4.013725e+004
14h00m48s	 2.6820e+017	 1.2984e+017	-7.0001e-001	 1.1115e-002	  4.813247e+004
14h01m48s	 2.6062e+017	 1.2969e+017	-7.0039e-001	 1.1119e-002	  4.527332e+004
14h02m50s	 2.7316e+017	 1.2992e+017	-6.9988e-001	 1.1124e-002	  5.114082e+004
14h03m48s	 2.4998e+017	 1.3032e+017	-7.0000e-001	 1.1133e-002	  4.739853e+004
14h04m48s	 2.6334e+017	 1.2981e+017	-7.0003e-001	 1.1129e-002	  4.536189e+004
14h05m48s	 2.5748e+017	 1.3045e+017	-6.9998e-001	 1.1138e-002	  4.880947e+004
14h06m48s	 2.5750e+017	 1.3026e+017	-7.0170e-001	 1.1105e-002	  3.986779e+004
14h07m48s	 2.4312e+017	 1.3051e+017	-7.0128e-001	 1.1113e-002	  4.096019e+004
14h08m48s	 2.4236e+017	 1.3054e+017	-7.0245e-001	 1.1112e-002	  3.712933e+004
14h09m48s	 2.6073e+017	 1.2978e+017	-7.0019e-001	 1.1132e-002	  4.688290e+004
14h10m48s	 2.7124e+017	 1.3008e+017	-7.0071e-001	 1.1104e-002	  4.137798e+004
14h11m48s	 2.6153e+017	 1.3001e+017	-7.0049e-001	 1.1136e-002	  4.540761e+004
14h12m48s	 2.5403e+017	 1.3023e+017	-7.0001e-001	 1.1130e-002	  4.876572e+004
14h13m50s	 2.5744e+017	 1.3041e+017	-7.0024e-001	 1.1138e-002	  4.738980e+004
14h14m48s	 2.6193e+017	 1.3023e+017	-6.9994e-001	 1.1124e-002	  4.934771e+004
14h15m48s	 2.5215e+017	 1.3001e+017	-7.0124e-001	 1.1107e-002	  4.049804e+004
14h16m48s	 2.7316e+017	 1.3051e+017	-7.0011e-001	 1.1133e-002	  4.647229e+004
14h17m48s	 2.3962e+017	 1.3095e+017	-7.0279e-001	 1.1109e-002	  3.555013e+004
14h18m48s	 2.7708e+017	 1.3013e+017	-7.0013e-001	 1.1122e-002	  4.527753e+004
14h19m48s	 2.6071e+017	 1.3049e+017	-7.0012e-001	 1.1132e-002	  4.610480e+004
14h20m48s	 2.4709e+017	 1.3064e+017	-7.0403e-001	 1.1092e-002	  3.221353e+004
14h21m48s	 2.5579e+017	 1.3037e+017	-7.0000e-001	 1.1135e-002	  4.505516e+004
14h22m48s	 2.3950e+017	 1.3112e+017	-7.0376e-001	 1.1092e-002	  3.315113e+004
14h23m48s	 2.6043e+017	 1.2973e+017	-6.9976e-001	 1.1127e-002	  4.553075e+004
14h24m48s	 2.7407e+017	 1.3010e+017	-7.0005e-001	 1.1120e-002	  4.694285e+004
14h25m48s	 2.5095e+017	 1.3096e+017	-7.0428e-001	 1.1091e-002	  3.249191e+004
14h26m48s	 2.5952e+017	 1.2970e+017	-7.0010e-001	 1.1120e-002	  4.854650e+004
14h27m48s	 2.5249e+017	 1.3040e+017	-7.0016e-001	 1.1137e-002	  4.592964e+004
14h28m48s	 2.5689e+017	 1.3016e+017	-7.0091e-001	 1.1133e-002	  4.131244e+004
14h29m48s	 2.7217e+017	 1.2999e+017	-7.0018e-001	 1.1123e-002	  4.648179e+004
14h30m48s	 2.5074e+017	 1.3031e+017	-7.0001e-001	 1.1132e-002	  4.742193e+004
14h31m48s	 2.7359e+017	 1.3007e+017	-6.9990e-001	 1.1124e-002	  4.886856e+004
14h32m50s	 2.5705e+017	 1.3023e+017	-7.0084e-001	 1.1124e-002	  4.298146e+004
14h33m48s	 2.6259e+017	 1.2989e+017	-7.0045e-001	 1.1121e-002	  4.188977e+004
14h34m50s	 2.5384e+017	 1.3028e+017	-7.0157e-001	 1.1127e-002	  3.992745e+004
14h35m48s	 2.5929e+017	 1.2979e+017	-7.0001e-001	 1.1128e-002	  4.835552e+004
14h36m48s	 2.6301e+017	 1.2990e+017	-7.0076e-001	 1.1110e-002	  4.333729e+004
14h37m48s	 2.6736e+017	 1.2974e+017	-6.9999e-001	 1.1120e-002	  4.821129e+004
14h38m48s	 2.6601e+017	 1.3002e+017	-7.0058e-001	 1.1116e-002	  4.350670e+004
14h39m48s	 2.3950e+017	 1.3101e+017	-7.0304e-001	 1.1105e-002	  3.470305e+004
14h40m48s	 2.5739e+017	 1.3054e+017	-7.0123e-001	 1.1111e-002	  4.171883e+004
14h41m48s	 2.6725e+017	 1.3062e+017	-7.0230e-001	 1.1097e-002	  3.808786e+004
14h42m48s	 2.6963e+017	 1.3044e+017	-7.0011e-001	 1.1121e-002	  4.579252e+004
14h43m48s	 2.5896e+017	 1.2979e+017	-7.0026e-001	 1.1124e-002	  4.447647e+004
14h44m48s	 2.4260e+017	 1.3037e+017	-7.0065e-001	 1.1140e-002	  4.501812e+004
14h45m48s	 2.3696e+017	 1.3143e+017	-7.0500e-001	 1.1059e-002	  2.952318e+004
14h46m48s	 2.7031e+017	 1.3063e+017	-7.0034e-001	 1.1130e-002	  4.480705e+004
14h47m48s	 2.5749e+017	 1.3052e+017	-7.0025e-001	 1.1128e-002	  4.530042e+004
14h48m48s	 2.4791e+017	 1.3023e+017	-7.0221e-001	 1.1113e-002	  3.728306e+004
14h49m48s	 2.6216e+017	 1.3067e+017	-7.0200e-001	 1.1107e-002	  3.915843e+004
14h50m48s	 2.6495e+017	 1.3005e+017	-7.0082e-001	 1.1114e-002	  4.291514e+004
14h51m50s	 2.6831e+017	 1.3006e+017	-7.0046e-001	 1.1120e-002	  4.362498e+004
14h52m48s	 2.4659e+017	 1.3040e+017	-7.0298e-001	 1.1103e-002	  3.510654e+004
14h53m50s	 2.5918e+017	 1.2970e+017	-7.0034e-001	 1.1118e-002	  4.504322e+004
14h54m48s	 2.6939e+017	 1.2971e+017	-6.9983e-001	 1.1131e-002	  4.999507e+004
14h55m48s	 2.7551e+017	 1.3027e+017	-7.0044e-001	 1.1124e-002	  4.346306e+004
14h56m48s	 2.6217e+017	 1.3014e+017	-7.0085e-001	 1.1127e-002	  4.482375e+004
14h57m48s	 2.7531e+017	 1.2988e+017	-6.9965e-001	 1.1126e-002	  5.073844e+004
14h58m48s	 2.3854e+017	 1.3138e+017	-7.0432e-001	 1.1083e-002	  3.110101e+004
14h59m48s	 2.6774e+017	 1.3004e+017	-7.0041e-001	 1.1121e-002	  4.659350e+004
15h00m48s	 2.5752e+017	 1.2972e+017	-7.0011e-001	 1.1121e-002	  4.550439e+004
15h01m48s	 2.6359e+017	 1.3056e+017	-7.0022e-001	 1.1122e-002	  4.323674e+004
15h02m48s	 2.7948e+017	 1.3032e+017	-6.9981e-001	 1.1119e-002	  5.088283e+004
15h03m48s	 2.5031e+017	 1.3042e+017	-7.0196e-001	 1.1111e-002	  3.746613e+004
15h04m48s	 2.6162e+017	 1.2973e+017	-7.0001e-001	 1.1134e-002	  4.802113e+004
15h05m48s	 2.3777e+017	 1.3119e+017	-7.0425e-001	 1.1086e-002	  3.138839e+004
15h06m50s	 2.6683e+017	 1.2960e+017	-6.9984e-001	 1.1130e-002	  5.250425e+004
15h07m48s	 2.6273e+017	 1.2985e+017	-7.0042e-001	 1.1121e-002	  4.381624e+004
15h08m48s	 2.6101e+017	 1.2985e+017	-7.0047e-001	 1.1115e-002	  4.639982e+004
15h09m48s	 2.6917e+017	 1.3005e+017	-7.0041e-001	 1.1127e-002	  4.521280e+004
15h10m48s	 2.5459e+017	 1.3095e+017	-7.0144e-001	 1.1121e-002	  4.084529e+004
15h11m48s	 2.6589e+017	 1.2978e+017	-7.0028e-001	 1.1123e-002	  4.479920e+004
15h12m48s	 2.6390e+017	 1.3009e+017	-6.9970e-001	 1.1127e-002	  5.118915e+004
15h13m48s	 2.7310e+017	 1.2991e+017	-6.9972e-001	 1.1123e-002	  5.026927e+004
15h14m48s	 2.7926e+017	 1.3026e+017	-6.9992e-001	 1.1113e-002	  5.026559e+004
15h15m50s	 2.6090e+017	 1.3018e+017	-7.0031e-001	 1.1130e-002	  4.571265e+004
15h16m48s	 2.7045e+017	 1.2970e+017	-6.9984e-001	 1.1121e-002	  5.089573e+004
15h17m48s	 2.4126e+017	 1.3077e+017	-7.0265e-001	 1.1097e-002	  3.677435e+004
15h18m48s	 2.6454e+017	 1.2979e+017	-6.9996e-001	 1.1130e-002	  4.968082e+004
15h19m48s	 2.6639e+017	 1.2942e+017	-7.0065e-001	 1.1120e-002	  4.213157e+004
15h20m48s	 2.6211e+017	 1.2990e+017	-7.0081e-001	 1.1111e-002	  4.482991e+004
15h21m50s	 2.6420e+017	 1.2979e+017	-6.9981e-001	 1.1124e-002	  4.966088e+004
15h22m48s	 2.6744e+017	 1.2983e+017	-6.9989e-001	 1.1123e-002	  5.004423e+004
15h23m48s	 2.4105e+017	 1.3082e+017	-7.0270e-001	 1.1110e-002	  3.650001e+004
15h24m48s	 2.5802e+017	 1.2987e+017	-7.0074e-001	 1.1113e-002	  4.386812e+004
15h25m48s	 2.7282e+017	 1.2997e+017	-7.0015e-001	 1.1116e-002	  4.857330e+004
15h26m48s	 2.6635e+017	 1.3012e+017	-7.0059e-001	 1.1122e-002	  4.353690e+004
15h27m48s	 2.6958e+017	 1.2972e+017	-6.9986e-001	 1.1122e-002	  5.099744e+004
15h28m48s	 2.6352e+017	 1.2936e+017	-7.0044e-001	 1.1118e-002	  4.456922e+004
15h29m48s	 2.6123e+017	 1.3002e+017	-7.0059e-001	 1.1135e-002	  4.302862e+004
15h30m48s	 2.7352e+017	 1.2982e+017	-7.0011e-001	 1.1129e-002	  4.949827e+004
15h31m48s	 2.6584e+017	 1.3017e+017	-7.0094e-001	 1.1115e-002	  4.339553e+004
15h32m50s	 2.6480e+017	 1.2965e+017	-6.9958e-001	 1.1138e-002	  5.294069e+004
15h33m48s	 2.6505e+017	 1.2968e+017	-7.0064e-001	 1.1111e-002	  4.190282e+004
15h34m48s	 2.4775e+017	 1.3062e+017	-7.0124e-001	 1.1111e-002	  4.089125e+004
15h35m48s	 2.5988e+017	 1.3046e+017	-7.0015e-001	 1.1135e-002	  4.713683e+004
15h36m48s	 2.6770e+017	 1.3055e+017	-7.0000e-001	 1.1122e-002	  4.691073e+004
15h37m48s	 2.6402e+017	 1.2973e+017	-7.0012e-001	 1.1125e-002	  4.504144e+004
15h38m48s	 2.6251e+017	 1.3021e+017	-7.0060e-001	 1.1122e-002	  4.338668e+004
15h39m48s	 2.4268e+017	 1.3046e+017	-7.0097e-001	 1.1132e-002	  4.375540e+004
15h40m48s	 2.5690e+017	 1.2988e+017	-7.0073e-001	 1.1126e-002	  4.193570e+004
15h41m48s	 2.5427e+017	 1.2992e+017	-7.0044e-001	 1.1122e-002	  4.222477e+004
15h42m48s	 2.5921e+017	 1.2991e+017	-7.0043e-001	 1.1127e-002	  4.517885e+004
15h43m50s	 2.7212e+017	 1.3010e+017	-7.0064e-001	 1.1118e-002	  4.147946e+004
15h44m48s	 2.6221e+017	 1.3026e+017	-7.0048e-001	 1.1128e-002	  4.607682e+004
15h45m48s	 2.6152e+017	 1.3007e+017	-7.0069e-001	 1.1124e-002	  4.107249e+004
15h46m48s	 2.6292e+017	 1.2967e+017	-7.0007e-001	 1.1124e-002	  4.524950e+004
15h47m48s	 2.6132e+017	 1.2987e+017	-7.0043e-001	 1.1116e-002	  4.323117e+004
15h48m48s	 2.5786e+017	 1.3055e+017	-7.0038e-001	 1.1126e-002	  4.359536e+004
15h49m48s	 2.6883e+017	 1.2872e+017	-7.0039e-001	 1.1115e-002	  4.408344e+004
15h50m48s	 2.6206e+017	 1.2985e+017	-7.0011e-001	 1.1123e-002	  4.450690e+004
15h51m48s	 2.6044e+017	 1.2988e+017	-6.9985e-001	 1.1131e-002	  5.088022e+004
15h52m48s	 2.5674e+017	 1.2987e+017	-7.0050e-001	 1.1129e-002	  4.450993e+004
15h53m48s	 2.3767e+017	 1.3089e+017	-7.0309e-001	 1.1109e-002	  3.533484e+004
15h54m48s	 2.5873e+017	 1.2977e+017	-7.0007e-001	 1.1134e-002	  4.604057e+004
15h55m48s	 2.6500e+017	 1.2958e+017	-7.0005e-001	 1.1124e-002	  4.696776e+004
15h56m50s	 2.5736e+017	 1.3031e+017	-7.0010e-001	 1.1127e-002	  4.515720e+004
15h57m48s	 2.7976e+017	 1.3007e+017	-7.0016e-001	 1.1106e-002	  4.863498e+004
15h58m50s	 2.7596e+017	 1.3025e+017	-7.0000e-001	 1.1129e-002	  4.876125e+004
15h59m48s	 2.4065e+017	 1.3100e+017	-7.0284e-001	 1.1110e-002	  3.525741e+004
16h00m48s	 2.7225e+017	 1.2984e+017	-7.0001e-001	 1.1113e-002	  4.934272e+004
16h01m48s	 2.7010e+017	 1.2988e+017	-6.9989e-001	 1.1123e-002	  5.011578e+004
16h02m48s	 2.5886e+017	 1.2979e+017	-7.0038e-001	 1.1120e-002	  4.371600e+004
16h03m48s	 2.7414e+017	 1.2994e+017	-6.9961e-001	 1.1135e-002	  5.211805e+004
16h04m48s	 2.6127e+017	 1.2984e+017	-7.0020e-001	 1.1135e-002	  4.600761e+004
16h05m48s	 2.6181e+017	 1.2984e+017	-7.0015e-001	 1.1136e-002	  4.554426e+004
16h06m48s	 2.4127e+017	 1.3083e+017	-7.0231e-001	 1.1111e-002	  3.770016e+004
16h07m50s	 2.6560e+017	 1.2955e+017	-6.9979e-001	 1.1124e-002	  5.106757e+004
16h08m48s	 2.5789e+017	 1.3052e+017	-7.0103e-001	 1.1111e-002	  4.252026e+004
16h09m48s	 2.3769e+017	 1.3138e+017	-7.0451e-001	 1.1082e-002	  3.095488e+004
16h10m48s	 2.6726e+017	 1.2956e+017	-6.9934e-001	 1.1132e-002	  5.247241e+004
16h11m48s	 2.5851e+017	 1.2980e+017	-7.0017e-001	 1.1117e-002	  4.898588e+004
16h12m48s	 2.5983e+017	 1.2984e+017	-7.0034e-001	 1.1127e-002	  4.380633e+004
16h13m48s	 2.6867e+017	 1.2960e+017	-6.9974e-001	 1.1126e-002	  5.162523e+004
16h14m48s	 2.6432e+017	 1.2959e+017	-7.0019e-001	 1.1118e-002	  4.882661e+004
16h15m48s	 2.6994e+017	 1.3016e+017	-7.0077e-001	 1.1112e-002	  4.394336e+004
16h16m48s	 2.5748e+017	 1.2978e+017	-7.0012e-001	 1.1135e-002	  4.755060e+004
16h17m48s	 2.6129e+017	 1.2975e+017	-7.0001e-001	 1.1126e-002	  4.616050e+004
16h18m48s	 2.5520e+017	 1.3006e+017	-7.0140e-001	 1.1097e-002	  4.090879e+004
16h19m48s	 2.6913e+017	 1.2988e+017	-6.9984e-001	 1.1125e-002	  5.085038e+004
16h20m50s	 2.6535e+017	 1.3049e+017	-7.0014e-001	 1.1128e-002	  4.882008e+004
16h21m48s	 2.6353e+017	 1.3010e+017	-7.0105e-001	 1.1114e-002	  4.348536e+004
16h22m48s	 2.6821e+017	 1.3051e+017	-7.0015e-001	 1.1123e-002	  4.676518e+004
16h23m48s	 2.5136e+017	 1.3073e+017	-7.0236e-001	 1.1099e-002	  3.843465e+004
16h24m48s	 2.7094e+017	 1.3007e+017	-7.0029e-001	 1.1115e-002	  4.445692e+004
16h25m48s	 2.5699e+017	 1.3014e+017	-7.0072e-001	 1.1116e-002	  4.140696e+004
16h26m48s	 2.3964e+017	 1.3113e+017	-7.0325e-001	 1.1107e-002	  3.423292e+004
16h27m48s	 2.6195e+017	 1.3015e+017	-7.0040e-001	 1.1122e-002	  4.425920e+004
16h28m48s	 2.5595e+017	 1.3088e+017	-7.0204e-001	 1.1102e-002	  3.882714e+004
16h29m48s	 2.5796e+017	 1.2961e+017	-7.0002e-001	 1.1124e-002	  4.804978e+004
16h30m48s	 2.7033e+017	 1.3034e+017	-7.0033e-001	 1.1117e-002	  4.403882e+004
16h31m48s	 2.5720e+017	 1.3036e+017	-7.0009e-001	 1.1130e-002	  4.658811e+004
16h32m48s	 2.7629e+017	 1.2995e+017	-6.9989e-001	 1.1112e-002	  4.939909e+004
16h33m50s	 2.5464e+017	 1.2992e+017	-7.0043e-001	 1.1131e-002	  4.477758e+004
16h34m48s	 2.7266e+017	 1.2926e+017	-6.9978e-001	 1.1125e-002	  5.139645e+004
16h35m48s	 2.7350e+017	 1.2931e+017	-7.0016e-001	 1.1110e-002	  4.579248e+004
16h36m48s	 2.5275e+017	 1.3048e+017	-7.0029e-001	 1.1129e-002	  4.559498e+004
16h37m48s	 2.6852e+017	 1.3035e+017	-7.0039e-001	 1.1113e-002	  4.717634e+004
16h38m48s	 2.6729e+017	 1.2976e+017	-7.0016e-001	 1.1115e-002	  4.589557e+004
16h39m48s	 2.5924e+017	 1.3037e+017	-7.0009e-001	 1.1135e-002	  4.767310e+004
16h40m48s	 2.7153e+017	 1.3025e+017	-6.9994e-001	 1.1128e-002	  4.903396e+004
16h41m48s	 2.6454e+017	 1.2972e+017	-7.0009e-001	 1.1126e-002	  4.602324e+004
16h42m48s	 2.5423e+017	 1.3036e+017	-7.0024e-001	 1.1118e-002	  4.379920e+004
16h43m48s	 2.6421e+017	 1.2956e+017	-6.9977e-001	 1.1122e-002	  5.147752e+004
16h44m48s	 2.6740e+017	 1.2993e+017	-7.0049e-001	 1.1119e-002	  4.568272e+004
16h45m48s	 2.6750e+017	 1.3024e+017	-7.0077e-001	 1.1122e-002	  4.360742e+004
16h46m48s	 2.5636e+017	 1.3012e+017	-7.0088e-001	 1.1121e-002	  4.367748e+004
16h47m48s	 2.6061e+017	 1.2975e+017	-7.0009e-001	 1.1120e-002	  4.449644e+004
16h48m48s	 2.4469e+017	 1.3054e+017	-7.0110e-001	 1.1134e-002	  4.245863e+004
16h49m48s	 2.6145e+017	 1.2988e+017	-7.0045e-001	 1.1129e-002	  4.397248e+004
16h50m50s	 2.3705e+017	 1.3105e+017	-7.0362e-001	 1.1106e-002	  3.481029e+004
16h51m48s	 2.6952e+017	 1.2962e+017	-6.9962e-001	 1.1125e-002	  5.175848e+004
16h52m50s	 2.6837e+017	 1.2964e+017	-6.9962e-001	 1.1125e-002	  5.168043e+004
16h53m48s	 2.7025e+017	 1.2962e+017	-6.9954e-001	 1.1137e-002	  5.281145e+004
16h54m48s	 2.6174e+017	 1.2967e+017	-6.9998e-001	 1.1120e-002	  4.872807e+004
16h55m48s	 2.6190e+017	 1.3017e+017	-7.0072e-001	 1.1119e-002	  4.269763e+004
16h56m48s	 2.6280e+017	 1.3024e+017	-7.0030e-001	 1.1120e-002	  4.448549e+004
16h57m48s	 2.7095e+017	 1.2997e+017	-7.0029e-001	 1.1119e-002	  4.578099e+004
16h58m48s	 2.5834e+017	 1.2977e+017	-7.0011e-001	 1.1135e-002	  4.737146e+004
16h59m48s	 2.7558e+017	 1.3033e+017	-7.0001e-001	 1.1115e-002	  4.600065e+004
17h00m48s	 2.5633e+017	 1.3053e+017	-7.0055e-001	 1.1133e-002	  4.355806e+004
17h01m48s	 2.3833e+017	 1.3107e+017	-7.0358e-001	 1.1083e-002	  3.322745e+004
17h02m48s	 2.5320e+017	 1.3011e+017	-7.0109e-001	 1.1109e-002	  4.142357e+004
17h03m50s	 2.6753e+017	 1.2972e+017	-7.0005e-001	 1.1117e-002	  4.639853e+004
17h04m48s	 2.6133e+017	 1.3007e+017	-7.0113e-001	 1.1110e-002	  4.131735e+004
17h05m50s	 2.6269e+017	 1.2940e+017	-7.0047e-001	 1.1130e-002	  4.447830e+004
17h06m48s	 2.6828e+017	 1.2980e+017	-7.0001e-001	 1.1126e-002	  5.047377e+004
17h07m48s	 2.7087e+017	 1.3012e+017	-7.0056e-001	 1.1120e-002	  4.479717e+004
